Data from ref_Subt2__0__13-48-05-876.txt Node

Date: Wed Jun 24 13:48:05 CEST 2026
User: r.user
Spectrometer: QEP10070
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
770.235	0.375
770.318	-0.625
770.401	-0.625
770.483	0.375
770.566	1175.375
770.648	1140.375
770.731	1174.375
770.813	1161.375
770.895	1186.375
770.978	1177.375
771.06	1185.375
771.143	1196.375
771.225	1201.375
771.307	1163.375
771.389	1207.375
771.472	1184.375
771.554	1185.375
771.636	1179.375
771.718	1191.375
771.8	1185.375
771.882	1190.375
771.964	1204.375
772.046	1211.375
772.128	1201.375
772.21	1200.375
772.292	1201.375
772.374	1201.375
772.456	1208.375
772.538	1197.375
772.62	1207.375
772.701	1231.375
772.783	1223.375
772.865	1221.375
772.947	1248.375
773.028	1319.375
773.11	1334.375
773.191	1380.375
773.273	1455.375
773.355	1483.375
773.436	1530.375
773.518	1557.375
773.599	1582.375
773.68	1609.375
773.762	1563.375
773.843	1575.375
773.925	1581.375
774.006	1565.375
774.087	1572.375
774.168	1578.375
774.25	1584.375
774.331	1571.375
774.412	1625.375
774.493	1594.375
774.574	1612.375
774.655	1617.375
774.736	1618.375
774.817	1628.375
774.898	1597.375
774.979	1618.375
775.06	1623.375
775.141	1629.375
775.222	1609.375
775.303	1624.375
775.384	1637.375
775.464	1640.375
775.545	1618.375
775.626	1646.375
775.707	1675.375
775.787	1669.375
775.868	1713.375
775.949	1721.375
776.029	1716.375
776.11	1694.375
776.19	1739.375
776.271	1779.375
776.351	1735.375
776.432	1767.375
776.512	1805.375
776.592	1789.375
776.673	1814.375
776.753	1811.375
776.833	1820.375
776.914	1805.375
776.994	1766.375
777.074	1775.375
777.154	1712.375
777.234	1698.375
777.314	1678.375
777.395	1642.375
777.475	1604.375
777.555	1578.375
777.635	1576.375
777.715	1562.375
777.795	1550.375
777.874	1550.375
777.954	1597.375
778.034	1654.375
778.114	1626.375
778.194	1694.375
778.274	1737.375
778.353	1760.375
778.433	1806.375
778.513	1893.375
778.592	1943.375
778.672	1993.375
778.751	2091.375
778.831	2188.375
778.911	2273.375
778.99	2387.375
779.07	2524.375
779.149	2605.375
779.228	2738.375
779.308	2856.375
779.387	2960.375
779.466	3134.375
779.546	3221.375
779.625	3369.375
779.704	3458.375
779.783	3682.375
779.863	3809.375
779.942	3979.375
780.021	4116.375
780.1	4277.375
780.179	4455.375
780.258	4634.375
780.337	4794.375
780.416	5023.375
780.495	5126.375
780.574	5336.375
780.653	5458.375
780.732	5689.375
780.81	5904.375
780.889	6109.375
780.968	6390.375
781.047	6521.375
781.125	6700.375
781.204	6923.375
781.283	7150.375
781.361	7360.375
781.44	7542.375
781.519	7781.375
781.597	7967.375
781.676	8183.375
781.754	8441.375
781.832	8748.375
781.911	8918.375
781.989	9087.375
782.068	9268.375
782.146	9445.375
782.224	9749.375
782.303	9785.375
782.381	10058.375
782.459	10224.375
782.537	10417.375
782.615	10584.375
782.693	10795.375
782.772	11010.375
782.85	11122.375
782.928	11307.375
783.006	11577.375
783.084	11788.375
783.162	11976.375
783.239	12204.375
783.317	12344.375
783.395	12536.375
783.473	12710.375
783.551	12917.375
783.629	13094.375
783.706	13315.375
783.784	13463.375
783.862	13760.375
783.939	13943.375
784.017	14120.375
784.095	14255.375
784.172	14507.375
784.25	14650.375
784.327	14862.375
784.405	15030.375
784.482	15193.375
784.56	15419.375
784.637	15633.375
784.714	15828.375
784.792	15930.375
784.869	16102.375
784.946	16331.375
785.023	16545.375
785.101	16708.375
785.178	16846.375
785.255	16989.375
785.332	17203.375
785.409	17345.375
785.486	17529.375
785.563	17595.375
785.64	17804.375
785.717	17967.375
785.794	18026.375
785.871	18126.375
785.948	18218.375
786.025	18442.375
786.102	18403.375
786.179	18568.375
786.255	18661.375
786.332	18804.375
786.409	18985.375
786.486	19156.375
786.562	19253.375
786.639	19379.375
786.715	19479.375
786.792	19517.375
786.869	19696.375
786.945	19806.375
787.022	19985.375
787.098	19982.375
787.174	20210.375
787.251	20245.375
787.327	20558.375
787.404	20545.375
787.48	20768.375
787.556	20917.375
787.632	20900.375
787.709	21108.375
787.785	21203.375
787.861	21324.375
787.937	21508.375
788.013	21616.375
788.089	21714.375
788.165	21777.375
788.241	21995.375
788.317	21987.375
788.393	22037.375
788.469	22199.375
788.545	22187.375
788.621	22246.375
788.697	22350.375
788.773	22519.375
788.848	22457.375
788.924	22571.375
789	22588.375
789.076	22679.375
789.151	22677.375
789.227	22722.375
789.302	22763.375
789.378	22857.375
789.454	22896.375
789.529	22780.375
789.605	22875.375
789.68	22889.375
789.755	22849.375
789.831	23007.375
789.906	22916.375
789.982	22903.375
790.057	22998.375
790.132	22917.375
790.207	22954.375
790.283	22981.375
790.358	23031.375
790.433	22920.375
790.508	22969.375
790.583	23022.375
790.658	23066.375
790.733	23008.375
790.808	23092.375
790.883	23023.375
790.958	22975.375
791.033	22969.375
791.108	23028.375
791.183	22931.375
791.258	23146.375
791.333	23052.375
791.408	23094.375
